#SiteId;SiteName;StopAreaNumber;LastModifiedUtcDateTime;ExistsFromDate
8219;Brandbergens industriområde;80131;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3031;Brandstationen;15371;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
3426;Brandstationen;50015;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6012;Brandstationen;65067;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7273;Branta backen;70348;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
6169;Brantbacken;63025;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
7233;Brantbrinks IP;70420;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1534;Branten;13173;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
8777;Brebol;81361;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
1008653;Breddal (Musköten);81653;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5446;Bredden;51298;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5356;Breddenskolan;51294;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
5445;Breddenvägen;51000;2012-03-26 23:55:32.900;2012-06-23 00:00:00.000
